,genre_ids,original_language,popularity,release_date_x,movie,vote_average,vote_count,tconst,start_year,runtime_minutes,genres,id,release_date_y,production_budget,domestic_gross,worldwide_gross,total_profit,was_it_profitable_domestically
1336,[],en,0.6,2015-09-15,home,8.5,1,tt4094360,2014,47.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1337,[],en,0.6,2015-09-15,home,8.5,1,tt4094360,2014,47.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1338,[],en,0.6,2015-09-15,home,8.5,1,tt4352542,2014,72.0,"Biography,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1339,[],en,0.6,2015-09-15,home,8.5,1,tt4352542,2014,72.0,"Biography,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1340,[],en,0.6,2015-09-15,home,8.5,1,tt4352542,2014,72.0,"Biography,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1341,[],en,0.6,2015-09-15,home,8.5,1,tt5121236,2015,15.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1342,[],en,0.6,2015-09-15,home,8.5,1,tt5121236,2015,15.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1343,[],en,0.6,2015-09-15,home,8.5,1,tt5121236,2015,15.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1344,[],en,0.6,2015-09-15,home,8.5,1,tt5327560,2014,5.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1345,[],en,0.6,2015-09-15,home,8.5,1,tt5327560,2014,5.0,"Documentary,Family",56,2009-06-05,12000000,0,0,-12000000,False
1346,[],en,0.6,2015-09-15,home,8.5,1,tt5327560,2014,5.0,"Documentary,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1347,[],en,0.6,2015-09-15,home,8.5,1,tt5775862,2015,4.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1348,[],en,0.6,2015-09-15,home,8.5,1,tt5775862,2015,4.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1349,[],en,0.6,2015-09-15,home,8.5,1,tt5775862,2015,4.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1350,[],en,0.6,2015-09-15,home,8.5,1,tt5884960,2015,58.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1351,[],en,0.6,2015-09-15,home,8.5,1,tt5884960,2015,58.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1352,[],en,0.6,2015-09-15,home,8.5,1,tt5884960,2015,58.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1353,[],en,0.6,2015-09-15,home,8.5,1,tt7143650,2017,35.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1354,[],en,0.6,2015-09-15,home,8.5,1,tt7143650,2017,35.0,"Documentary,Family",56,2009-06-05,12000000,0,0,-12000000,False
1355,[],en,0.6,2015-09-15,home,8.5,1,tt7143650,2017,35.0,"Documentary,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1356,[],en,0.6,2015-09-15,home,8.5,1,tt7281238,2016,35.0,"Animation,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1357,[],en,0.6,2015-09-15,home,8.5,1,tt7281238,2016,35.0,"Animation,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1358,[],en,0.6,2015-09-15,home,8.5,1,tt7281238,2016,35.0,"Animation,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1359,[],en,0.6,2015-09-15,home,8.5,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",44,2015-03-27,130000000,177397510,385997896,255997896,True
1360,[],en,0.6,2015-09-15,home,8.5,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",56,2009-06-05,12000000,0,0,-12000000,False
1361,[],en,0.6,2015-09-15,home,8.5,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",60,2009-04-23,500000,15433,44793168,44293168,False
1362,[],en,0.6,2015-09-15,home,8.5,1,tt8883462,2017,87.0,"Drama,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1363,[],en,0.6,2015-09-15,home,8.5,1,tt8883462,2017,87.0,"Drama,Family",56,2009-06-05,12000000,0,0,-12000000,False
1364,[],en,0.6,2015-09-15,home,8.5,1,tt8883462,2017,87.0,"Drama,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1365,[],en,0.6,2015-09-15,home,8.5,1,tt9281490,2018,50.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1366,[],en,0.6,2015-09-15,home,8.5,1,tt9281490,2018,50.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1367,[],en,0.6,2015-09-15,home,8.5,1,tt9281490,2018,50.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1368,[],en,0.6,2015-09-15,home,8.5,1,tt9701552,2012,87.0,"Action,History,War",44,2015-03-27,130000000,177397510,385997896,255997896,True
1369,[],en,0.6,2015-09-15,home,8.5,1,tt9701552,2012,87.0,"Action,History,War",56,2009-06-05,12000000,0,0,-12000000,False
1370,[],en,0.6,2015-09-15,home,8.5,1,tt9701552,2012,87.0,"Action,History,War",60,2009-04-23,500000,15433,44793168,44293168,False
1371,[],en,0.672,2016-08-01,home,7.0,1,tt2075392,2011,76.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1372,[],en,0.672,2016-08-01,home,7.0,1,tt2075392,2011,76.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1373,[],en,0.672,2016-08-01,home,7.0,1,tt2075392,2011,76.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1374,[],en,0.672,2016-08-01,home,7.0,1,tt2089701,2011,7.0,"Documentary,Drama,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1375,[],en,0.672,2016-08-01,home,7.0,1,tt2089701,2011,7.0,"Documentary,Drama,Family",56,2009-06-05,12000000,0,0,-12000000,False
1376,[],en,0.672,2016-08-01,home,7.0,1,tt2089701,2011,7.0,"Documentary,Drama,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1377,[],en,0.672,2016-08-01,home,7.0,1,tt2093100,2011,127.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1378,[],en,0.672,2016-08-01,home,7.0,1,tt2093100,2011,127.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1379,[],en,0.672,2016-08-01,home,7.0,1,tt2093100,2011,127.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1380,[],en,0.672,2016-08-01,home,7.0,1,tt2224026,2015,94.0,"Adventure,Animation,Comedy",44,2015-03-27,130000000,177397510,385997896,255997896,True
1381,[],en,0.672,2016-08-01,home,7.0,1,tt2224026,2015,94.0,"Adventure,Animation,Comedy",56,2009-06-05,12000000,0,0,-12000000,False
1382,[],en,0.672,2016-08-01,home,7.0,1,tt2224026,2015,94.0,"Adventure,Animation,Comedy",60,2009-04-23,500000,15433,44793168,44293168,False
1383,[],en,0.672,2016-08-01,home,7.0,1,tt2372760,2013,90.0,"Drama,Romance",44,2015-03-27,130000000,177397510,385997896,255997896,True
1384,[],en,0.672,2016-08-01,home,7.0,1,tt2372760,2013,90.0,"Drama,Romance",56,2009-06-05,12000000,0,0,-12000000,False
1385,[],en,0.672,2016-08-01,home,7.0,1,tt2372760,2013,90.0,"Drama,Romance",60,2009-04-23,500000,15433,44793168,44293168,False
1386,[],en,0.672,2016-08-01,home,7.0,1,tt2393825,2013,112.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1387,[],en,0.672,2016-08-01,home,7.0,1,tt2393825,2013,112.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1388,[],en,0.672,2016-08-01,home,7.0,1,tt2393825,2013,112.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1389,[],en,0.672,2016-08-01,home,7.0,1,tt2545384,2016,87.0,"Drama,Horror,Thriller",44,2015-03-27,130000000,177397510,385997896,255997896,True
1390,[],en,0.672,2016-08-01,home,7.0,1,tt2545384,2016,87.0,"Drama,Horror,Thriller",56,2009-06-05,12000000,0,0,-12000000,False
1391,[],en,0.672,2016-08-01,home,7.0,1,tt2545384,2016,87.0,"Drama,Horror,Thriller",60,2009-04-23,500000,15433,44793168,44293168,False
1392,[],en,0.672,2016-08-01,home,7.0,1,tt2650038,2012,3.0,"Biography,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1393,[],en,0.672,2016-08-01,home,7.0,1,tt2650038,2012,3.0,"Biography,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1394,[],en,0.672,2016-08-01,home,7.0,1,tt2650038,2012,3.0,"Biography,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1395,[],en,0.672,2016-08-01,home,7.0,1,tt2821866,2013,92.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1396,[],en,0.672,2016-08-01,home,7.0,1,tt2821866,2013,92.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1397,[],en,0.672,2016-08-01,home,7.0,1,tt2821866,2013,92.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1398,[],en,0.672,2016-08-01,home,7.0,1,tt3289416,2012,26.0,"Documentary,History",44,2015-03-27,130000000,177397510,385997896,255997896,True
1399,[],en,0.672,2016-08-01,home,7.0,1,tt3289416,2012,26.0,"Documentary,History",56,2009-06-05,12000000,0,0,-12000000,False
1400,[],en,0.672,2016-08-01,home,7.0,1,tt3289416,2012,26.0,"Documentary,History",60,2009-04-23,500000,15433,44793168,44293168,False
1401,[],en,0.672,2016-08-01,home,7.0,1,tt3506448,2012,70.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1402,[],en,0.672,2016-08-01,home,7.0,1,tt3506448,2012,70.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1403,[],en,0.672,2016-08-01,home,7.0,1,tt3506448,2012,70.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1404,[],en,0.672,2016-08-01,home,7.0,1,tt4047846,2016,103.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1405,[],en,0.672,2016-08-01,home,7.0,1,tt4047846,2016,103.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1406,[],en,0.672,2016-08-01,home,7.0,1,tt4047846,2016,103.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1407,[],en,0.672,2016-08-01,home,7.0,1,tt4094360,2014,47.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1408,[],en,0.672,2016-08-01,home,7.0,1,tt4094360,2014,47.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1409,[],en,0.672,2016-08-01,home,7.0,1,tt4094360,2014,47.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1410,[],en,0.672,2016-08-01,home,7.0,1,tt4352542,2014,72.0,"Biography,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1411,[],en,0.672,2016-08-01,home,7.0,1,tt4352542,2014,72.0,"Biography,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1412,[],en,0.672,2016-08-01,home,7.0,1,tt4352542,2014,72.0,"Biography,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1413,[],en,0.672,2016-08-01,home,7.0,1,tt5121236,2015,15.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1414,[],en,0.672,2016-08-01,home,7.0,1,tt5121236,2015,15.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1415,[],en,0.672,2016-08-01,home,7.0,1,tt5121236,2015,15.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1416,[],en,0.672,2016-08-01,home,7.0,1,tt5327560,2014,5.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1417,[],en,0.672,2016-08-01,home,7.0,1,tt5327560,2014,5.0,"Documentary,Family",56,2009-06-05,12000000,0,0,-12000000,False
1418,[],en,0.672,2016-08-01,home,7.0,1,tt5327560,2014,5.0,"Documentary,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1419,[],en,0.672,2016-08-01,home,7.0,1,tt5775862,2015,4.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1420,[],en,0.672,2016-08-01,home,7.0,1,tt5775862,2015,4.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1421,[],en,0.672,2016-08-01,home,7.0,1,tt5775862,2015,4.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1422,[],en,0.672,2016-08-01,home,7.0,1,tt5884960,2015,58.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1423,[],en,0.672,2016-08-01,home,7.0,1,tt5884960,2015,58.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1424,[],en,0.672,2016-08-01,home,7.0,1,tt5884960,2015,58.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1425,[],en,0.672,2016-08-01,home,7.0,1,tt7143650,2017,35.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1426,[],en,0.672,2016-08-01,home,7.0,1,tt7143650,2017,35.0,"Documentary,Family",56,2009-06-05,12000000,0,0,-12000000,False
1427,[],en,0.672,2016-08-01,home,7.0,1,tt7143650,2017,35.0,"Documentary,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1428,[],en,0.672,2016-08-01,home,7.0,1,tt7281238,2016,35.0,"Animation,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1429,[],en,0.672,2016-08-01,home,7.0,1,tt7281238,2016,35.0,"Animation,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1430,[],en,0.672,2016-08-01,home,7.0,1,tt7281238,2016,35.0,"Animation,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1431,[],en,0.672,2016-08-01,home,7.0,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",44,2015-03-27,130000000,177397510,385997896,255997896,True
1432,[],en,0.672,2016-08-01,home,7.0,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",56,2009-06-05,12000000,0,0,-12000000,False
1433,[],en,0.672,2016-08-01,home,7.0,1,tt8601408,2018,71.0,"Drama,Romance,Thriller",60,2009-04-23,500000,15433,44793168,44293168,False
1434,[],en,0.672,2016-08-01,home,7.0,1,tt8883462,2017,87.0,"Drama,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1435,[],en,0.672,2016-08-01,home,7.0,1,tt8883462,2017,87.0,"Drama,Family",56,2009-06-05,12000000,0,0,-12000000,False
1436,[],en,0.672,2016-08-01,home,7.0,1,tt8883462,2017,87.0,"Drama,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1437,[],en,0.672,2016-08-01,home,7.0,1,tt9281490,2018,50.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1438,[],en,0.672,2016-08-01,home,7.0,1,tt9281490,2018,50.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1439,[],en,0.672,2016-08-01,home,7.0,1,tt9281490,2018,50.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1440,[],en,0.672,2016-08-01,home,7.0,1,tt9701552,2012,87.0,"Action,History,War",44,2015-03-27,130000000,177397510,385997896,255997896,True
1441,[],en,0.672,2016-08-01,home,7.0,1,tt9701552,2012,87.0,"Action,History,War",56,2009-06-05,12000000,0,0,-12000000,False
1442,[],en,0.672,2016-08-01,home,7.0,1,tt9701552,2012,87.0,"Action,History,War",60,2009-04-23,500000,15433,44793168,44293168,False
1443,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2075392,2011,76.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1444,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2075392,2011,76.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1445,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2075392,2011,76.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1446,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2089701,2011,7.0,"Documentary,Drama,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1447,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2089701,2011,7.0,"Documentary,Drama,Family",56,2009-06-05,12000000,0,0,-12000000,False
1448,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2089701,2011,7.0,"Documentary,Drama,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1449,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2093100,2011,127.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1450,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2093100,2011,127.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1451,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2093100,2011,127.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1452,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2224026,2015,94.0,"Adventure,Animation,Comedy",44,2015-03-27,130000000,177397510,385997896,255997896,True
1453,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2224026,2015,94.0,"Adventure,Animation,Comedy",56,2009-06-05,12000000,0,0,-12000000,False
1454,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2224026,2015,94.0,"Adventure,Animation,Comedy",60,2009-04-23,500000,15433,44793168,44293168,False
1455,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2372760,2013,90.0,"Drama,Romance",44,2015-03-27,130000000,177397510,385997896,255997896,True
1456,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2372760,2013,90.0,"Drama,Romance",56,2009-06-05,12000000,0,0,-12000000,False
1457,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2372760,2013,90.0,"Drama,Romance",60,2009-04-23,500000,15433,44793168,44293168,False
1458,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2393825,2013,112.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1459,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2393825,2013,112.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1460,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2393825,2013,112.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1461,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2545384,2016,87.0,"Drama,Horror,Thriller",44,2015-03-27,130000000,177397510,385997896,255997896,True
1462,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2545384,2016,87.0,"Drama,Horror,Thriller",56,2009-06-05,12000000,0,0,-12000000,False
1463,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2545384,2016,87.0,"Drama,Horror,Thriller",60,2009-04-23,500000,15433,44793168,44293168,False
1464,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2650038,2012,3.0,"Biography,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1465,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2650038,2012,3.0,"Biography,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1466,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2650038,2012,3.0,"Biography,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1467,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2821866,2013,92.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1468,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2821866,2013,92.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1469,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt2821866,2013,92.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1470,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3289416,2012,26.0,"Documentary,History",44,2015-03-27,130000000,177397510,385997896,255997896,True
1471,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3289416,2012,26.0,"Documentary,History",56,2009-06-05,12000000,0,0,-12000000,False
1472,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3289416,2012,26.0,"Documentary,History",60,2009-04-23,500000,15433,44793168,44293168,False
1473,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3506448,2012,70.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1474,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3506448,2012,70.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1475,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt3506448,2012,70.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1476,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4047846,2016,103.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1477,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4047846,2016,103.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1478,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4047846,2016,103.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1479,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4094360,2014,47.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1480,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4094360,2014,47.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1481,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4094360,2014,47.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1482,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4352542,2014,72.0,"Biography,Documentary",44,2015-03-27,130000000,177397510,385997896,255997896,True
1483,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4352542,2014,72.0,"Biography,Documentary",56,2009-06-05,12000000,0,0,-12000000,False
1484,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt4352542,2014,72.0,"Biography,Documentary",60,2009-04-23,500000,15433,44793168,44293168,False
1485,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5121236,2015,15.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1486,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5121236,2015,15.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1487,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5121236,2015,15.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1488,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5327560,2014,5.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
1489,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5327560,2014,5.0,"Documentary,Family",56,2009-06-05,12000000,0,0,-12000000,False
1490,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5327560,2014,5.0,"Documentary,Family",60,2009-04-23,500000,15433,44793168,44293168,False
1491,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5775862,2015,4.0,Drama,44,2015-03-27,130000000,177397510,385997896,255997896,True
1492,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5775862,2015,4.0,Drama,56,2009-06-05,12000000,0,0,-12000000,False
1493,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5775862,2015,4.0,Drama,60,2009-04-23,500000,15433,44793168,44293168,False
1494,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5884960,2015,58.0,Documentary,44,2015-03-27,130000000,177397510,385997896,255997896,True
1495,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5884960,2015,58.0,Documentary,56,2009-06-05,12000000,0,0,-12000000,False
1496,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt5884960,2015,58.0,Documentary,60,2009-04-23,500000,15433,44793168,44293168,False
1497,"[27, 18, 10751]",en,0.6,2016-03-01,home,4.7,14,tt7143650,2017,35.0,"Documentary,Family",44,2015-03-27,130000000,177397510,385997896,255997896,True
